Filer_ID,Filer_NamL,Report_Num,Committee_Type,Rpt_Date,From_Date,Thru_Date,Elect_Date,tblCover_Office_Cd,tblCover_Offic_Dscr,Rec_Type,Form_Type,Tran_ID,Entity_Cd,Payee_NamL,Payee_NamF,Payee_NamT,Payee_NamS,Payee_Adr1,Payee_Adr2,Payee_City,Payee_State,Payee_Zip4,Expn_Date,Amount,Cum_YTD,Expn_ChkNo,Expn_Code,Expn_Dscr,Agent_NamL,Agent_NamF,Agent_NamT,Agent_NamS,Cmte_ID,Tres_NamL,Tres_NamF,Tres_NamT,Tres_NamS,Tres_Adr1,Tres_Adr2,Tres_City,Tres_ST,Tres_ZIP4,Cand_NamL,Cand_NamF,Cand_NamT,Cand_NamS,Office_Cd,Offic_Dscr,Juris_Cd,Juris_Dscr,Dist_No,Off_S_H_Cd,Bal_Name,Bal_Num,Bal_Juris,Sup_Opp_Cd,Memo_Code,Memo_RefNo,BakRef_TID,G_From_E_F,XRef_SchNm,XRef_Match
1359017,Joe Tuman for Mayor 2014,000,CTL,01/28/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,uF5sENKyhCli,OTH,Mosaic Strategies Group,,,,,,Montclair,NJ,07042,12/03/2013,1000.00,2000.00,,WEB,,,,,,,,,,,,,,,,Tuman,Joseph,,,MAY,"Mayor, City of Oakland",CIT,,,,,,,S,,,,,,
1359017,Joe Tuman for Mayor 2014,000,CTL,01/28/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,isfDWd1MYFeS,OTH,Pacific Print Resources,,,,,,Emeryville,CA,94608,09/12/2013,222.36,2618.12,,LIT,,,,,,,,,,,,,,,,Tuman,Joseph,,,MAY,"Mayor, City of Oakland",CIT,,,,,,,S,,,,,,
1359017,Joe Tuman for Mayor 2014,000,CTL,01/28/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,2OFhxvZR3oB5,OTH,Pacific Print Resources,,,,,,Emeryville,CA,94608,09/12/2013,258.33,2618.12,,LIT,,,,,,,,,,,,,,,,Tuman,Joseph,,,MAY,"Mayor, City of Oakland",CIT,,,,,,,S,,,,,,
1359017,Joe Tuman for Mayor 2014,000,CTL,01/28/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,VjoGQBSEXdgD,OTH,Pacific Print Resources,,,,,,Emeryville,CA,94608,10/17/2013,327.65,2618.12,,LIT,,,,,,,,,,,,,,,,Tuman,Joseph,,,MAY,"Mayor, City of Oakland",CIT,,,,,,,S,,,,,,
1359017,Joe Tuman for Mayor 2014,000,CTL,01/28/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,6jFdKV9AWkyD,OTH,Pacific Print Resources,,,,,,Emeryville,CA,94608,11/04/2013,1809.78,2618.12,,LIT,,,,,,,,,,,,,,,,Tuman,Joseph,,,MAY,"Mayor, City of Oakland",CIT,,,,,,,S,,,,,,
1359017,Joe Tuman for Mayor 2014,000,CTL,01/28/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,bLLQfvOj5Se7,OTH,Paypal,,,,,,San Jose,CA,95131,09/15/2013,959.06,959.06,,WEB,,,,,,,,,,,,,,,,Tuman,Joseph,,,MAY,"Mayor, City of Oakland",CIT,,,,,,,S,,,,,,
1359017,Joe Tuman for Mayor 2014,000,CTL,01/28/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,ZyD29OMlshCy,OTH,The Next Generation,,,,,,Oakland,CA,94612,08/15/2013,5000.00,11633.35,,CNS,,,,,,,,,,,,,,,,Tuman,Joseph,,,MAY,"Mayor, City of Oakland",CIT,,,,,,,S,,,,,,
1359017,Joe Tuman for Mayor 2014,000,CTL,01/28/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,262jn8mmkk5H,OTH,The Next Generation,,,,,,Oakland,CA,94612,09/13/2013,3000.00,11633.35,,CNS,,,,,,,,,,,,,,,,Tuman,Joseph,,,MAY,"Mayor, City of Oakland",CIT,,,,,,,S,,,,,,
1359017,Joe Tuman for Mayor 2014,000,CTL,01/28/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,CHuX1SbRBmXG,OTH,The Next Generation,,,,,,Oakland,CA,94612,10/24/2013,99.00,11633.35,,WEB,,,,,,,,,,,,,,,,Tuman,Joseph,,,MAY,"Mayor, City of Oakland",CIT,,,,,,,S,,,,,,
1359017,Joe Tuman for Mayor 2014,000,CTL,01/28/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,6Js7Q6LxV2WW,OTH,The Next Generation,,,,,,Oakland,CA,94612,10/24/2013,500.00,11633.35,,POL,,,,,,,,,,,,,,,,Tuman,Joseph,,,MAY,"Mayor, City of Oakland",CIT,,,,,,,S,,,,,,
1359017,Joe Tuman for Mayor 2014,000,CTL,01/28/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,kxCuwxLZDxh3,OTH,The Next Generation,,,,,,Oakland,CA,94612,11/20/2013,2500.00,11633.35,,CNS,,,,,,,,,,,,,,,,Tuman,Joseph,,,MAY,"Mayor, City of Oakland",CIT,,,,,,,S,,,,,,
1359017,Joe Tuman for Mayor 2014,000,CTL,01/28/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,gf7Z5Uo5g5wL,OTH,Wells  Fargo Bank Charges,,,,,,Unknown,CA,94611,07/30/2013,53.87,129.87,,,Checks,,,,,,,,,,,,,,,Tuman,Joseph,,,MAY,"Mayor, City of Oakland",CIT,,,,,,,S,,,,,,
1359017,Joe Tuman for Mayor 2014,000,CTL,01/28/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,3x4cEsqitweX,OTH,Wells  Fargo Bank Charges,,,,,,Unknown,CA,94611,09/10/2013,3.00,129.87,,,Bank Charges,,,,,,,,,,,,,,,Tuman,Joseph,,,MAY,"Mayor, City of Oakland",CIT,,,,,,,S,,,,,,
1359017,Joe Tuman for Mayor 2014,000,CTL,01/28/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,Geeq7dIzyjnm,OTH,Wells  Fargo Bank Charges,,,,,,Unknown,CA,94611,10/08/2013,3.00,129.87,,,Bank Charges,,,,,,,,,,,,,,,Tuman,Joseph,,,MAY,"Mayor, City of Oakland",CIT,,,,,,,S,,,,,,
1359017,Joe Tuman for Mayor 2014,000,CTL,01/28/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,8sFd8SanModX,OTH,Wells  Fargo Bank Charges,,,,,,Unknown,CA,94611,11/08/2013,17.50,129.87,,,Bank Charges,,,,,,,,,,,,,,,Tuman,Joseph,,,MAY,"Mayor, City of Oakland",CIT,,,,,,,S,,,,,,
1359017,Joe Tuman for Mayor 2014,000,CTL,01/28/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,ID6zhBfekwCX,OTH,Wells  Fargo Bank Charges,,,,,,Unknown,CA,94611,11/08/2013,3.00,129.87,,,Bank Charges,,,,,,,,,,,,,,,Tuman,Joseph,,,MAY,"Mayor, City of Oakland",CIT,,,,,,,S,,,,,,
1359017,Joe Tuman for Mayor 2014,000,CTL,01/28/2014,07/01/2013,12/31/2013,11/04/2014,,,EXPN,E,amY8hztIUq7d,OTH,Wells  Fargo Bank Charges,,,,,,Unknown,CA,94611,11/29/2013,49.50,129.87,,POS,,,,,,,,,,,,,,,,Tuman,Joseph,,,MAY,"Mayor, City of Oakland",CIT,,,,,,,S,,,,,,
1320283,Jean Quan for Mayor of Oakland 2010/Office Holder Account,000,CTL,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,VgumLbeepFcV,OTH,Chase Paymentech,,,,,,Phoenix,AZ,85038,07/03/2013,10.00,105.00,,,credit card processing fee,,,,,,,,,,,,,,,Quan,Jean,,,MAY,,CIT,Oakland,,,,,,S,,,,,,
1320283,Jean Quan for Mayor of Oakland 2010/Office Holder Account,000,CTL,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,fGuODDAbLplC,OTH,Lockwood Design & Consulting,,,,,,Oakland,CA,94610,07/10/2013,1000.00,12323.65,,,e-newsletter,,,,,,,,,,,,,,,Quan,Jean,,,MAY,,CIT,Oakland,,,,,,S,,,,,,
1320283,Jean Quan for Mayor of Oakland 2010/Office Holder Account,000,CTL,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,13LzGtr45gEh,OTH,Chase Paymentech,,,,,,Phoenix,AZ,85038,08/05/2013,10.00,105.00,,,credit card processing fee,,,,,,,,,,,,,,,Quan,Jean,,,MAY,,CIT,Oakland,,,,,,S,,,,,,
1320283,Jean Quan for Mayor of Oakland 2010/Office Holder Account,000,CTL,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,i4sfqLdThmh2,OTH,Lockwood Design & Consulting,,,,,,Oakland,CA,94610,08/05/2013,1000.00,12323.65,,,e-newlsetter,,,,,,,,,,,,,,,Quan,Jean,,,MAY,,CIT,Oakland,,,,,,S,,,,,,
1320283,Jean Quan for Mayor of Oakland 2010/Office Holder Account,000,CTL,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,2EpMWUTtXOZ2,OTH,Chase Paymentech,,,,,,Phoenix,AZ,85038,09/03/2013,10.00,105.00,,,credit card processing fee,,,,,,,,,,,,,,,Quan,Jean,,,MAY,,CIT,Oakland,,,,,,S,,,,,,
1320283,Jean Quan for Mayor of Oakland 2010/Office Holder Account,000,CTL,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,UcqRplbYpNwr,OTH,Lockwood Design & Consulting,,,,,,Oakland,CA,94610,09/03/2013,1000.00,12323.65,,,e-newsletter,,,,,,,,,,,,,,,Quan,Jean,,,MAY,,CIT,Oakland,,,,,,S,,,,,,
1320283,Jean Quan for Mayor of Oakland 2010/Office Holder Account,000,CTL,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,L5DPpGVBVKh2,OTH,Lockwood Design & Consulting,,,,,,Oakland,CA,94610,10/02/2013,1000.00,12323.65,,,e-newsletter,,,,,,,,,,,,,,,Quan,Jean,,,MAY,,CIT,Oakland,,,,,,S,,,,,,
1320283,Jean Quan for Mayor of Oakland 2010/Office Holder Account,000,CTL,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,OgzSMMokWVbb,OTH,Chase Paymentech,,,,,,Phoenix,AZ,85038,10/03/2013,10.00,105.00,,,credit card processing fee,,,,,,,,,,,,,,,Quan,Jean,,,MAY,,CIT,Oakland,,,,,,S,,,,,,
1320283,Jean Quan for Mayor of Oakland 2010/Office Holder Account,000,CTL,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,jPRjCiaSYsCW,OTH,Chase Paymentech,,,,,,Phoenix,AZ,85038,11/03/2013,10.00,105.00,,,credit card processing fee,,,,,,,,,,,,,,,Quan,Jean,,,MAY,,CIT,Oakland,,,,,,S,,,,,,
1320283,Jean Quan for Mayor of Oakland 2010/Office Holder Account,000,CTL,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,8HKUAhwZo5v4,OTH,Lockwood Design & Consulting,,,,,,Oakland,CA,94610,11/04/2013,1000.00,12323.65,,,e-newsletter,,,,,,,,,,,,,,,Quan,Jean,,,MAY,,CIT,Oakland,,,,,,S,,,,,,
1320283,Jean Quan for Mayor of Oakland 2010/Office Holder Account,000,CTL,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,gV2mfjTNh249,OTH,Chase Paymentech,,,,,,Phoenix,AZ,85038,12/03/2013,10.00,105.00,,,credit card processing fee,,,,,,,,,,,,,,,Quan,Jean,,,MAY,,CIT,Oakland,,,,,,S,,,,,,
1320283,Jean Quan for Mayor of Oakland 2010/Office Holder Account,000,CTL,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,ZWnhgSGM6KV5,OTH,Lockwood Design & Consulting,,,,,,Oakland,CA,94610,12/11/2013,1000.00,12323.65,,,e-newsletter,,,,,,,,,,,,,,,Quan,Jean,,,MAY,,CIT,Oakland,,,,,,S,,,,,,
1320283,Jean Quan for Mayor of Oakland 2010/Office Holder Account,000,CTL,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,y8AzIDev3rAP,OTH,Lockwood Design & Consulting,,,,,,Oakland,CA,94610,12/30/2013,323.65,12323.65,,,newsletter surveys,,,,,,,,,,,,,,,Quan,Jean,,,MAY,,CIT,Oakland,,,,,,S,,,,,,
1320283,Jean Quan For Mayor of Oakland 2010,000,CTL,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,j1YOcqYeWnhF,OTH,"Wells Fargo Bank, N.A.",,,,,,Portland,OR,97228,07/31/2013,12.00,144.00,,,bank fee,,,,,,,,,,,,,,,Quan,Jean,,,MAY,"Mayor, City of Oakland",CIT,Oakland,,,,,,S,,,,,,
1320283,Jean Quan For Mayor of Oakland 2010,000,CTL,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,WcQVS2BEXPpi,OTH,"Wells Fargo Bank, N.A.",,,,,,Portland,OR,97228,08/30/2013,12.00,144.00,,,bank fee,,,,,,,,,,,,,,,Quan,Jean,,,MAY,"Mayor, City of Oakland",CIT,Oakland,,,,,,S,,,,,,
1320283,Jean Quan For Mayor of Oakland 2010,000,CTL,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,5VaLjOPdfKut,OTH,"Wells Fargo Bank, N.A.",,,,,,Portland,OR,97228,09/30/2013,12.00,144.00,,,bank fee,,,,,,,,,,,,,,,Quan,Jean,,,MAY,"Mayor, City of Oakland",CIT,Oakland,,,,,,S,,,,,,
1320283,Jean Quan For Mayor of Oakland 2010,000,CTL,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,48jAmm3WjZy1,OTH,"Wells Fargo Bank, N.A.",,,,,,Portland,OR,97228,10/31/2013,12.00,144.00,,,bank fee,,,,,,,,,,,,,,,Quan,Jean,,,MAY,"Mayor, City of Oakland",CIT,Oakland,,,,,,S,,,,,,
1320283,Jean Quan For Mayor of Oakland 2010,000,CTL,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,k1LcjoXGluXY,OTH,"Wells Fargo Bank, N.A.",,,,,,Portland,OR,97228,11/29/2013,12.00,144.00,,,bank fee,,,,,,,,,,,,,,,Quan,Jean,,,MAY,"Mayor, City of Oakland",CIT,Oakland,,,,,,S,,,,,,
1320283,Jean Quan For Mayor of Oakland 2010,000,CTL,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,y7Q8vYgxnBgB,OTH,"Wells Fargo Bank, N.A.",,,,,,Portland,OR,97228,12/31/2013,12.00,144.00,,,bank fee,,,,,,,,,,,,,,,Quan,Jean,,,MAY,"Mayor, City of Oakland",CIT,Oakland,,,,,,S,,,,,,
1342709,Derrick H Muhammad for City Council 2012,000,CTL,01/28/2014,07/01/2013,12/31/2013,,,,EXPN,E,E260,OTH,City of Oakland,,,,,,Oakland,CA,94612,10/23/2013,10.00,0.00,1079,OFC,,,,,,,,,,,,,,,,Muhammad,Derrick,,,CCM,,CIT,Oakland,3,,,,,,,,,,,
1342709,Derrick H Muhammad for City Council 2012,000,CTL,01/28/2014,07/01/2013,12/31/2013,,,,EXPN,E,E270,OTH,City of Oakland,,,,,,Oakland,CA,94612,12/31/2013,288.27,0.00,1049,CVC,Pro rata refund from Limited Public Financing,,,,,,,,,,,,,,,Muhammad,Derrick,,,CCM,,CIT,Oakland,3,,,,,,,,,,,
1342709,Derrick H Muhammad for City Council 2012,000,CTL,01/28/2014,07/01/2013,12/31/2013,,,,EXPN,E,E263,OTH,East Bay Warriors,,,,,,Oakland,CA,94612,12/04/2013,200.00,0.00,1082,CVC,,,,,,,,,,,,,,,,Muhammad,Derrick,,,CCM,,CIT,Oakland,3,,,,,,,,,,,
1342709,Derrick H Muhammad for City Council 2012,000,CTL,01/28/2014,07/01/2013,12/31/2013,,,,EXPN,E,E269,OTH,Kenneth Pon CPA,,,,,,San Leandro,CA,94577,12/01/2013,321.00,0.00,0,PRO,,,,,,,,,,,,,,,,Muhammad,Derrick,,,CCM,,CIT,Oakland,3,,,,,,,,,,,
1342709,Derrick H Muhammad for City Council 2012,000,CTL,01/28/2014,07/01/2013,12/31/2013,,,,EXPN,E,E271,OTH,Kenneth Pon CPA,,,,,,San Leandro,CA,94577,12/31/2013,1420.45,0.00,0,PRO,,,,,,,,,,,,,,,,Muhammad,Derrick,,,CCM,,CIT,Oakland,3,,,,,,,,,,,
1342709,Derrick H Muhammad for City Council 2012,000,CTL,01/28/2014,07/01/2013,12/31/2013,,,,EXPN,E,E262,COM,Teresa Cox for Assembly 2014,,,,,,Oakland,CA,94618,12/04/2013,200.00,0.00,1081,CTB,,,,,,1355889,,,,,,,,,,Muhammad,Derrick,,,CCM,,CIT,Oakland,3,,,,,,,,,,,
1345905,Noel Gallo For Oakland City Council 2012,000,CTL,01/28/2014,01/01/2013,06/30/2013,11/04/2012,,,EXPN,E,rhBPQNLzZOs7,OTH,Jung Design,,,,,,Oakland,CA,94606,03/08/2013,163.50,163.50,,CMP,,,,,,,,,,,,,,,,Gallo,Noel,,,CCM,,CIT,,5,,,,,S,,,,,,
1345905,Noel Gallo For Oakland City Council 2012,000,CTL,01/28/2014,01/01/2013,06/30/2013,11/04/2012,,,EXPN,E,8aeDnjCZplwO,OTH,Pacific Print Resources,,,,,,Emeryville,CA,94608,03/14/2013,265.96,265.96,,CMP,,,,,,,,,,,,,,,,Gallo,Noel,,,CCM,,CIT,,5,,,,,S,,,,,,
1345905,Noel Gallo For Oakland City Council 2012,000,CTL,01/28/2014,01/01/2013,06/30/2013,11/04/2012,,,EXPN,E,zwTzSyKhygEf,OTH,Tramutola,,,,,,Oakland,CA,94611,04/11/2013,5139.00,5139.00,,CMP,,,,,,,,,,,,,,,,Gallo,Noel,,,CCM,,CIT,,5,,,,,S,,,,,,
1345905,Noel Gallo For Oakland City Council 2012,000,CTL,01/28/2014,01/01/2013,06/30/2013,11/04/2012,,,EXPN,E,c1wFgIiFSlVW,OTH,Statewide Information System,,,,,,Sacramento,CA,95816,05/16/2013,1500.00,0.00,,CNS,,,,,,,,,,,,,,,,Gallo,Noel,,,CCM,,CIT,,5,,,,,S,,,,,,
S10088,Metropolitan Greater Oakland Democratic Club-M60,000,RCP,01/11/2014,07/01/2013,12/31/2013,,,,EXPN,E,INoZfsPlFR9H,OTH,Temple Sinai,,,,,,Oakland,CA,94609,12/06/2013,300.00,800.00,,MTG,"General Meeting Venue for 09/19,10/17 and 11/21/2013 club meetings",,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,
S10088,Metropolitan Greater Oakland Democratic Club-M60,000,RCP,01/11/2014,07/01/2013,12/31/2013,,,,EXPN,E,XjGxgUz4Fjkl,IND,White,Gretchen,,,,,Oakland,CA,94618,12/11/2013,771.62,1057.64,,MTG,Reimbursement for 12/11/2013 General Meeting food and room at Z's Cafe Oakland CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,E101,OTH,Belaire Displays,,,,,,Richmond,CA,94804,10/21/2013,1090.00,0.00,1079,LIT,road signs,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,E96,OTH,Butterfly Direct,,,,,,Oakland,CA,94607,10/15/2013,3365.29,0.00,1074,LIT,,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,E104,OTH,Butterfly Direct,,,,,,Oakland,CA,94607,10/30/2013,3120.28,0.00,1081,LIT,mailer,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,E106,OTH,Butterfly Direct,,,,,,Oakland,CA,94607,11/14/2013,1846.26,0.00,1083,POS,Added postage for mailer,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,E93,OTH,Highlands Country Club,,,,,,Oakland,CA,94618,07/30/2013,355.00,0.00,1070,FND,Space rental for community meeting,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,E98,OTH,In and Out Printing,,,,,,San Leandro,CA,94577,10/21/2013,168.41,0.00,1076,LIT,Remit envelopes,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,E91,OTH,PayPal,,,,,,,,,08/07/2013,19.19,0.00,0,OFC,Credit Card fee,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,E90,OTH,PayPal,,,,,,,,,09/13/2013,12.80,0.00,0,OFC,Credit card fee,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,E102,OTH,PayPal,,,,,,,,,10/21/2013,27.18,0.00,0,OFC,PayPal fees,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,E107,OTH,PayPal,,,,,,,,,11/14/2013,32.50,0.00,0,OFC,PayPal fee,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,E112,OTH,PayPal,,,,,,,,,12/31/2013,7.55,0.00,0,OFC,PayPal fee,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,E94,IND,Piper,Susan,,,,,Oakland,CA,94618,08/08/2013,294.30,0.00,1071,LIT,Fact sheet copies,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,E95,IND,Piper,Susan,,,,,Oakland,CA,94618,08/16/2013,327.00,0.00,1072,LIT,Fact sheet copies,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,E92,IND,Piper,Susan,,,,,Oakland,CA,94618,09/16/2013,30.52,0.00,1073,LIT,Fact Sheets,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,E108,IND,Piper,Susan,,,,,Oakland,CA,94618,11/19/2013,46.53,0.00,1084,LIT,fact sheet duplication,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,E99,OTH,Political Data  Inc.,,,,,,Burbank,CA,91507,10/21/2013,600.32,0.00,1077,WEB,Bar coded walk list,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,E105,OTH,Political Data  Inc.,,,,,,Burbank,CA,91507,11/11/2013,615.56,0.00,1082,WEB,mail files,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,E97,OTH,Postmaster,,,,,,Oakland,CA,94607,10/15/2013,2430.00,0.00,1075,POS,,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,E103,OTH,Postmaster,,,,,,Oakland,CA,94607,10/30/2013,2327.13,0.00,1080,POS,postage for mailer,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,E110,OTH,Reynolds Strageties,,,,,,Oakland,CA,94610,12/12/2013,8000.00,0.00,1085,CNS,,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,E111,OTH,Reynolds Strageties,,,,,,Oakland,CA,94610,12/26/2013,7000.00,0.00,1086,CNS,,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,01/16/2014,07/01/2013,12/31/2013,,,,EXPN,E,E100,IND,Reynolds,Jessica,,,,,Oakland,CA,94610,10/21/2013,256.50,0.00,1078,LIT,fact sheets,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1362064,Committee against Measure A,000,BMC,12/03/2013,10/28/2013,11/08/2013,11/13/2013,,,EXPN,E,S3VH43uU4Fmi,OTH,U.S. Main Post Office-Oakland,,,,,,Oakland,CA,94612,10/28/2013,162.00,162.00,,POS,,,,,,,,,,,,,,,,,,,,,,,,,,City of Oakland Community Facilities District No. 2013-1(Wildfire Prevention District) Measure A,A,CFD No 2013-1 (WPD),O,,,,,,
1362064,Committee against Measure A,000,BMC,12/03/2013,10/28/2013,11/08/2013,11/13/2013,,,EXPN,E,vybRZWxe8xUt,OTH,USPS Eastmont P.O.,,,,,,Oakland,CA,94605,10/28/2013,614.00,614.00,,POS,,,,,,,,,,,,,,,,,,,,,,,,,,City of Oakland Community Facilities District No. 2013-1(Wildfire Prevention District) Measure A,A,CFD No 2013-1 (WPD),O,,,,,,
